subzona,date,ndvi,z_score
Cano_Palos,2019-07-01,0.6397750368108823,-0.2110819129232414
Cano_Palos,2019-08-01,0.609857924851466,-0.4195752234196858
Cano_Palos,2019-12-01,0.6294841196462748,-0.2827996439196112
Cano_Palos,2020-01-01,0.6689932843099633,-0.007459011212287324
Cano_Palos,2020-02-01,0.5785071803308519,-0.6380595651067434
Cano_Palos,2020-03-01,0.5093983151077202,-1.1196814581079562
Cano_Palos,2020-04-01,0.3247785727261425,-2.4063023500025875
Cano_Palos,2020-05-01,0.4388999290772625,-1.6109869660756158
Cano_Palos,2020-08-01,0.6300802251023726,-0.2786453659226102
Cano_Palos,2020-09-01,0.6323563250520742,-0.2627831525452689
Cano_Palos,2020-10-01,0.7258773224969957,0.38896767101923857
Cano_Palos,2020-11-01,0.7181778766930559,0.33530998685410307
Cano_Palos,2020-12-01,0.766537733497286,0.6723313762825177
Cano_Palos,2021-01-01,0.7427475880720728,0.5065370916061394
Cano_Palos,2021-02-01,0.7077309669066735,0.26250513828532224
Cano_Palos,2021-03-01,0.6536603777696596,-0.11431452749531264
Cano_Palos,2021-04-01,0.5335103653758856,-0.9516438082811257
Cano_Palos,2021-06-01,0.6972784269280272,0.18966105272650663
Cano_Palos,2021-07-01,0.754014006480705,0.5850531219850174
Cano_Palos,2021-08-01,0.6564564103072574,-0.09482888727675311
Cano_Palos,2021-11-01,0.8599090533865968,1.3230390921727744
Cano_Palos,2021-12-01,0.8529037555243464,1.2742189472237713
Cano_Palos,2022-01-01,0.8006382332189527,0.9099788499490251
Cano_Palos,2022-02-01,0.7465770085883419,0.5332244457131474
Cano_Palos,2022-03-01,0.7258161805266162,0.38854157067131806
Cano_Palos,2022-04-01,0.4804082713636149,-1.321714000548699
Cano_Palos,2022-05-01,0.6999868420169394,0.2085360841416993
Cano_Palos,2022-12-01,0.8420231738526053,1.1983918254098214
Cano_Palos,2023-01-01,0.7974450338076241,0.887725341079375
Cano_Palos,2023-02-01,0.7675004130595973,0.6790403209549115
Cano_Palos,2023-03-01,0.7372304413620725,0.46808791965321406
Cano_Palos,2023-04-01,0.5005779895010383,-1.1811505894829468
Cano_Palos,2023-05-01,0.7311764791735728,0.4258976634542586
Cano_Palos,2023-07-01,0.7259572442942926,0.3895246485818415
Cano_Palos,2023-08-01,0.7408965466944031,0.4936371250177944
Cano_Palos,2023-09-01,0.7881176774337537,0.8227226960644954
Cano_Palos,2023-11-01,0.8544886264524372,1.2852639634324035
Cano_Palos,2023-12-01,0.8444935213208146,1.2156077559589382
Cano_Palos,2024-01-01,0.792600873093895,0.8539662300678489
Cano_Palos,2024-02-01,0.7413014513527061,0.49645891853715357
Cano_Palos,2024-03-01,0.7206686876680853,0.35266852823701594
Cano_Palos,2024-04-01,0.6655851282751543,-0.03121055966889289
Cano_Palos,2024-07-01,0.7938886076756317,0.862940493571333
Cano_Palos,2024-08-01,0.4908536008133342,-1.2489201653966893
Cano_Palos,2024-09-01,0.2723759118642728,-2.7714981702654073
Cano_Palos,2024-12-01,0.857879702090268,1.30889647805595
Cano_Palos,2025-01-01,0.8554447493947178,1.2919272148100136
Cano_Palos,2025-02-01,0.8017233127060114,0.9175408036133876
Cano_Palos,2025-03-01,0.7548597423689101,0.590947082450744
Cano_Palos,2025-04-01,0.3769828599975639,-2.0424890016389186
Cano_Palos,2025-06-01,0.7585359079589912,0.6165663980734836
Cano_Palos,2025-07-01,0.793150591169045,0.8577972329227773
Cano_Palos,2025-08-01,0.8163123175365938,1.0192120450789055
Cano_Palos,2025-09-01,0.6433249425275575,-0.1863425063981776
Cano_Palos,2025-11-01,0.6777376615266857,0.05348083340297149
Cano_Palos,2025-12-01,0.8488234238950193,1.2457829855415143
CP_Luna,2018-01-01,0.11141511858909485,-1.852436296361567
CP_Luna,2018-02-01,0.1853819266199708,-1.2855068018070752
CP_Luna,2018-12-01,0.2160069602163099,-1.050776721116837
CP_Luna,2019-01-01,0.264787026563521,-0.6768947178943242
CP_Luna,2019-02-01,0.24800725542717716,-0.8055057452229129
CP_Luna,2019-03-01,0.18540457858996678,-1.2853331824466843
CP_Luna,2019-04-01,0.14162859731860297,-1.6208606385651294
CP_Luna,2019-05-01,0.14682189492545325,-1.5810558441485085
CP_Luna,2019-06-01,0.1718992535867606,-1.3888467351021638
CP_Luna,2019-07-01,0.20552986981382287,-1.1310799236533622
CP_Luna,2019-08-01,0.20191748766986703,-1.1587675586552089
CP_Luna,2019-09-01,0.22072184497606043,-1.0146387924311455
CP_Luna,2019-11-01,0.1639044433575304,-1.450124135641397
CP_Luna,2019-12-01,0.20035932275967144,-1.170710343107946
CP_Luna,2020-01-01,0.2911556809137805,-0.47478828284801916
CP_Luna,2020-02-01,0.318522314176171,-0.265032691439657
CP_Luna,2020-03-01,0.24670480739370781,-0.8154885500100282
CP_Luna,2020-04-01,0.22157545635886639,-1.0080961622611626
CP_Luna,2020-05-01,0.1827184160341741,-1.3059216709942914
CP_Luna,2020-06-01,0.23073160931445041,-0.9379174793442786
CP_Luna,2020-07-01,0.26690048844157077,-0.6606957780430494
CP_Luna,2020-08-01,0.2550366777376178,-0.751627702577019
CP_Luna,2020-09-01,0.14140952098688434,-1.6225397813768383
CP_Luna,2020-10-01,0.2109857654457257,-1.089262407996264
CP_Luna,2020-11-01,0.22968461401181672,-0.9459423290508561
CP_Luna,2020-12-01,0.3016788194869396,-0.39413213732504876
CP_Luna,2021-01-01,0.3521154893967687,-0.007552852099503347
CP_Luna,2021-02-01,0.3325641975082341,-0.15740660844420534
CP_Luna,2021-03-01,0.30465559374181833,-0.3713162126062646
CP_Luna,2021-04-01,0.27981721214746813,-0.5616936467245311
CP_Luna,2021-05-01,0.2611096649721308,-0.7050803974417057
CP_Luna,2021-06-01,0.2830549136079534,-0.536877807007005
CP_Luna,2021-07-01,0.2915362427445167,-0.4718714106442606
CP_Luna,2021-08-01,0.2970430685873969,-0.42966353288373255
CP_Luna,2021-09-01,0.26696669358047487,-0.6601883390047155
CP_Luna,2021-10-01,0.26625684138487515,-0.6656291057103946
CP_Luna,2021-11-01,0.3062483645508041,-0.3591081861452264
CP_Luna,2021-12-01,0.3294127358862276,-0.18156145021764286
CP_Luna,2022-01-01,0.3724040504340083,0.14795181222613407
CP_Luna,2022-02-01,0.3919909383811876,0.2980783998051806
CP_Luna,2022-03-01,0.39808571478722166,0.3447927112548944
CP_Luna,2022-04-01,0.40242479217178423,0.37805020896165
CP_Luna,2022-05-01,0.4221590328742261,0.5293062034366569
CP_Luna,2022-06-01,0.4058595318791627,0.40437627734380144
CP_Luna,2022-07-01,0.40119034438262297,0.3685886020626343
CP_Luna,2022-08-01,0.41270771273203194,0.45686516814350003
CP_Luna,2022-09-01,0.4431178539618231,0.6899481746393269
CP_Luna,2022-10-01,0.5464258743079313,1.4817677125839157
CP_Luna,2022-12-01,0.5003963738943723,1.1289678270844392
CP_Luna,2023-01-01,0.4866011912967355,1.0232326182039846
CP_Luna,2023-02-01,0.47786023832191366,0.9562362966935071
CP_Luna,2023-03-01,0.40687545613478315,0.41216297843416266
CP_Luna,2023-04-01,0.42268488927308534,0.5333367072578986
CP_Luna,2023-05-01,0.3898788485542462,0.2818899762417123
CP_Luna,2023-06-01,0.4203714006978848,0.5156046333248375
CP_Luna,2023-07-01,0.43923627024518525,0.6601972045335752
CP_Luna,2023-08-01,0.4349104121293714,0.6270410278591804
CP_Luna,2023-09-01,0.4198354458763312,0.511496728655481
CP_Luna,2023-10-01,0.4301571263458071,0.5906087688704689
